102	32	352	16	16	4	1080110	1080120	1080210	1080220
102	32	384	16	16	2	1080200	1080200	1080200	1080200
102	64	368	16	16	3	1080110	1080120	1080200	1080220
102	96	368	16	16	3	1080110	1080120	1080210	1080220
102	16	368	16	16	3	1080110	1080120	1080210	1080220
102	32	384	16	16	2	1080110	1080120	1080210	1080220
102	112	384	16	16	2	1080110	1080120	1080200	1080220
102	80	400	16	16	1	1080110	1080120	1080200	1080200

#Second Cluster
102	880	336	16	16	4	1080110	1080120	1080200	1080220
102	880	368	16	16	2	1080200	1080200	1080200	1080200
102	832	352	16	16	3	1080110	1080120	1080210	1080200
102	864	352	16	16	3	1080110	1080120	1080200	1080200
102	912	352	16	16	3	1080110	1080120	1080200	1080220
102	848	368	16	16	2	1080110	1080120	1080200	1080200
102	880	368	16	16	2	1080110	1080120	1080200	1080200
102	816	384	16	16	1	1080110	1080120	1080200	1080200

#Third Cluster
102	960	352	16	16	3	1080110	1080120	1080210	1080200
102	976	368	16	16	2	1080110	1080120	1080200	1080220
102	944	384	16	16	1	1080110	1080120	1080200	1080200

#Fourth Cluster
102	1904	368	16	16	3	1080110	1080120	1080210	1080200
102	1920	384	16	16	2	1080110	1080120	1080200	1080220
102	1888	400	16	16	1	1080110	1080120	1080200	1080200

#Fifth Cluster
102	2400	288	16	16	8	1080110	1080120	1080210	1080200
102	2416	304	16	16	7	1080110	1080120	1080200	1080220
102	2384	336	16	16	5	1080110	1080120	1080200	1080200
102	2368	352	16	16	4	1080110	1080120	1080210	1080200
102	2432	384	16	16	2	1080110	1080120	1080200	1080220

#Dark Cluster #1 1060002 dark
102	2592	320	16	16	6	1081110	1081120	1081210	1081220
102	2608	352	16	16	4	1081110	1081120	1060002	1081220
102	2624	384	16	16	2	1081110	1081120	1060002	1081220
102	2576	400	16	16	1	1081110	1081120	1064300	1064300

#Dark Cluster #1 1060002 dark
102	2768	368	16	16	3	1081110	1081120	1081210	1081220
102	2752	400	16	16	1	1081110	1081120	1064300	1064300



#Bush x, y, c_width, c_height, width, sprite_id
104	160	400	16	16	3	1100000
104	672	384	16	16	6	1100000
104	1040	384	16	16	2	1100000
104	1184	400	16	16	3	1100000
104	1728	400	16	16	3	1100000

#FallPitch
107	1000	376	1100	400
#50	320	376	400	400	1

#Cloud x, y, c_width, c_height, width, top_left, top_center, top_right, ...
105	112	272	16	16	4	1020110	1020120	1020130	1020210	1020220	1020230
105	320	256	16	16	3	1020110	1020120	1020130	1020210	1020220	1020230
105	640	272	16	16	3	1020110	1020120	1020130	1020210	1020220	1020230
105	720	304	16	16	5	1020110	1020120	1020130	1020210	1020220	1020230
105	1168	272	16	16	3	1020110	1020120	1020130	1020210	1020220	1020230
105	1648	272	16	16	5	1020110	1020120	1020130	1020210	1020220	1020230
105	2320	288	16	16	3	1020110	1020120	1020130	1020210	1020220	1020230

#Trinket x, y, c_width, c_height, sprite_id
#Flower
106	112	32	16	16	1110001
106	336	32	16	16	1110001
106	304	64	16	16	1110001
106	368	32	16	16	1110001
106	592	48	16	16	1110001
106	752	16	16	16	1110001
106	752	48	16	16	1110001
106	1104	112	16	16	1110001
106	1360	32	16	16	1110001
106	1392	144	16	16	1110001
106	1456	96	16	16	1110001
106	1488	80	16	16	1110001
106	1616	32	16	16	1110001
106	1680	64	16	16	1110001
106	2224	80	16	16	1110001
106	2384	0	16	16	1110001
106	2416	144	16	16	1110001
106	2448	0	16	16	1110001

#Star
106	224	64	16	16	1110002
106	288	80	16	16	1110002
106	608	48	16	16	1110002
106	672	16	16	16	1110002
106	800	16	16	16	1110002
106	1184	128	16	16	1110002
106	1504	64	16	16	1110002
106	1504	96	16	16	1110002
106	1952	16	16	16	1110002

#Mushroom
106	256	32	16	16	1110003
106	256	64	16	16	1110003
106	832	32	16	16	1110003
106	960	64	16	16	1110003
106	1216	128	16	16	1110003
106	1728	64	16	16	1110003
106	1856	80	16	16	1110003
106	1920	16	16	16	1110003
106	1920	144	16	16	1110003
106	2112	112	16	16	1110003

#Coin QBlock x,y
10	176	352
10	192	352
10	224	304
10	416	320
10	704	352

#Coin x, y
4	1072	320	0
4	1104	288	0
4	1136	256	0
4	1168	224	0
4	1200	192	0

4	1472	112	0
4	1488	112	0

4	1536	128	0
4	1552	128	0
4	1568	128	0
4	1584	128	0

4	1616	112	0
4	1632	112	0
4	1648	112	0
4	1664	112	0

4	1696	144	0
4	1728	112	0
4	1760	128	0
4	1808	96	0
4	1840	128	0

#Buff QBlock x,y
11	240	304
11	656	384
11	1472	368


#Portal 
#50	300	400	316	140	2

#Sky brick
14	1440	128
#Koopa x, y
12	576	340
#Goomba
2	700	384
2	770	384
2	300	384
#WingedGoomba
13	840	384

#Piranha x, y
9	360	376

#Pipe x, y, c_width, c_height, height, top_left, top_right, ...
#Map border
103	-32	0	16	16	27	1064300	1064300	1064300	1064300
103	2816	0	16	16	27	1064300	1064300	1064300	1064300

103	352	368	16	16	3	1090110	1090120	1090210	1090220
103	1792	384	16	16	2	1090110	1090120	1090210	1090220
103	1856	368	16	16	3	1090110	1090120	1090210	1090220
103	2256	112	16	16	12	1090110	1090120	1090210	1090220
103	2256	368	16	16	3	1000002	1000002	1090210	1090220
103	2320	384	16	16	2	1090110	1090120	1090210	1090220



